"Strain","Stress_MPa","loading_type","temp","lot","specimen","filename"
-0.000185571875907973,2.16590518941557,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000189032410459527,2.27664271907723,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000193345839750342,2.39030676358698,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000197463850222319,2.50478947997387,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000202735764547779,2.62091292361332,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000210250855965157,2.73863746649179,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000217267048569137,2.85719715243726,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000226663777625797,2.97604802526315,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000236683449682855,3.09956094437684,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000243442991576594,3.22926642895285,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000249902294898308,3.36077610614375,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000256047191005069,3.49218610833087,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000260594038895188,3.62735439855175,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000264734445198279,3.7647139163612,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.0002700396456238,3.90312815128168,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000275082665997128,4.043176539487,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000280826369932503,4.18464603037866,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000291290709508064,4.414278677365,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00030224091509616,4.65125754057712,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000315541722294683,4.89551745983236,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000327698580037629,5.1478204326643,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00034120298573904,5.40857190168348,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00035464812047591,5.67716272180422,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000367334240854396,5.95221979304243,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000379300284642762,6.23305133259219,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000390292910953749,6.52098283020562,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000401724191059166,6.81309435638272,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000413114306425883,7.11042989632761,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000421598219760034,7.41605135399267,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000430730626148745,7.72611382422326,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000438192472401572,8.04052793101133,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000446118660760813,8.35894110049609,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000458495168409644,8.68504764345691,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000468620185106362,9.01631526656754,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000479107888853831,9.3423128560028,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000488328229613524,9.67492880884203,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000496019083420519,10.012836659691,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000503678061769424,10.3535138241065,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000509578140353152,10.7009272586959,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000514574552537761,11.0534004127825,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000521754931507769,11.4106525319295,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000527889261239619,11.7749680244938,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000532147916438246,12.1435221101317,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000535726248392725,12.517550518411,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00054284098954477,12.8966603734344,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000544633717849988,13.2818693324397,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000546595266341721,13.6719958380447,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000548591267079647,14.0665201051415,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00055029947424977,14.4657759852111,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000552485788562701,14.8703174196817,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000554298639455766,15.2766781752726,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000560094665970775,15.685365784353,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000562650033629516,16.0961606445207,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000565558826446483,16.5122480610493,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000564439387889205,16.9302194376171,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000562243906632821,17.3520799902772,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000563096028753516,17.7766972195888,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000558890085719723,18.2037945268531,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000555012047343309,18.6332114286081,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000552724205506638,19.0617295721204,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000550302795182261,19.4943645966557,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000548753395858844,19.9323877042514,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000547988191037229,20.3710282905198,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000545632980991443,20.8123232768441,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000543857870983488,21.258089457625,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000543116940865412,21.7049024300323,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000538134935065518,22.1579331152114,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000534505634440614,22.6116516303256,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000533743591924464,23.0653459235339,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000529068632837653,23.5292614984062,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000526762484274191,23.9934751571099,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000522276981264541,24.4559795344154,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000515050793728231,24.9187106736229,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000510003276016094,25.385068881136,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000506258761753684,25.8557508417404,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000501153163440812,26.3266959189402,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000493147972230802,26.7995241004885,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000488723043322344,27.2794199261688,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000485942507243614,27.7562615341881,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000483658958796757,28.2322154200529,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000478875882899043,28.7111116094076,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000473387310242844,29.1931189845284,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000465731339787608,29.6751556692665,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000455876190674126,30.1596996968717,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000444847266258693,30.6485244398645,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000434274120334038,31.1348382049629,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00042468448940857,31.6252635278923,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000416798816206031,32.1177667707337,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000410906039854397,32.6052431839978,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00040446769181339,33.0959574567581,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000395143516398314,33.5877606932081,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000389065416725513,34.079805598709,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000381688643801757,34.5729236940045,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000373728447256332,35.0671898266025,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000368047068891502,35.5652867576198,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000362327121745401,36.0636221007568,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000358500659835059,36.5623257430057,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000353747772906505,37.0596696076228,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000348465286945154,37.5568782896941,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000340229723153995,38.0540775094184,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000333779872905243,38.5507833692888,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00032475290568924,39.0471181617663,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000316778449818279,39.5453652482581,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000308695586114405,40.0409919251823,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000303962557777945,40.5410840947225,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000296593644677211,41.0433421677506,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000286171721299205,41.5470928151933,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000279255126066361,42.054931900788,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000270139754954533,42.5626345866335,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000261651490622549,43.0702917456439,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000254043111774796,43.5766946494937,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000246482076358886,44.0831067641794,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000241070711727839,44.587071141377,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000236064867847859,45.0883889148117,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000229100759251874,45.5887279505629,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000220389332409244,46.0926122007296,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000214886488677441,46.5943440074008,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000207591563984823,47.0976756759581,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000199236183692068,47.6046970999026,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000191404889784933,48.1026410358569,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000183572593427551,48.6022816494605,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.00017614619218737,49.1028003741758,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000171687157335916,49.6041465081186,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000165699040690041,50.1061511905705,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000159691214329738,50.6055930628255,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000153171350011878,51.1075868291407,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000147415953030568,51.6120049114515,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000135397998883977,52.1071901260517,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000122266675437574,52.6003307982043,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-0.000108874069477403,53.0961650978611,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-9.97165488519766e-05,53.593586890583,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-8.98902325343034e-05,54.0907966477954,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-8.1171015887417e-05,54.5854540504887,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-7.37137182295203e-05,55.0794154599136,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-6.79205041583065e-05,55.5705286072503,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-6.22034382307428e-05,56.0612774199542,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-5.69475055654195e-05,56.5513137695549,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-5.18155892964242e-05,57.0401873781243,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-4.15080616672878e-05,57.5311828375889,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-3.41355405342377e-05,58.0184432348341,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-2.89587110152111e-05,58.5064125198546,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-1.66727667256364e-05,58.9927162410902,"P",200,"I","2","P_200_I_2_123_169_06.csv"
-7.64615400075145e-06,59.4779290086576,"P",200,"I","2","P_200_I_2_123_169_06.csv"
9.0517859885255e-09,59.963908696744,"P",200,"I","2","P_200_I_2_123_169_06.csv"
9.56395415510972e-06,60.4466091160959,"P",200,"I","2","P_200_I_2_123_169_06.csv"
1.89203724661094e-05,60.9283955190462,"P",200,"I","2","P_200_I_2_123_169_06.csv"
2.9009962535268e-05,61.4099582136057,"P",200,"I","2","P_200_I_2_123_169_06.csv"
3.9472940002485e-05,61.8900672759685,"P",200,"I","2","P_200_I_2_123_169_06.csv"
4.83041754211764e-05,62.3696347651714,"P",200,"I","2","P_200_I_2_123_169_06.csv"
5.61436590642393e-05,62.848791132034,"P",200,"I","2","P_200_I_2_123_169_06.csv"
6.30137305185768e-05,63.3282602322853,"P",200,"I","2","P_200_I_2_123_169_06.csv"
7.4673971529937e-05,63.8075589085799,"P",200,"I","2","P_200_I_2_123_169_06.csv"
8.10358585876767e-05,64.2843926600541,"P",200,"I","2","P_200_I_2_123_169_06.csv"
8.96097445376891e-05,64.7671520877918,"P",200,"I","2","P_200_I_2_123_169_06.csv"
9.97152923108462e-05,65.2466560673886,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000104957128957644,65.7207549241827,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000111901543554773,66.193446371555,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000119847987567505,66.6607404106073,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000127016669155816,67.1243844916281,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000133829782566997,67.5902934571072,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000143091562627233,68.0529767616574,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000151549905382579,68.5104044128897,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000161902317385756,68.9694522381593,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000172682518703478,69.4278242783905,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000183511129317151,69.882699487213,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00019287584750308,70.3302720172192,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000201236965668217,70.7690212502249,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000209824597479249,71.203843121112,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000220243455594646,71.6296186836529,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000230451936930843,72.0514948559848,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000243100854155913,72.4719228895657,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000251600070393858,72.8997748811932,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000265352115967504,73.328103675502,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000277626389768271,73.7442195404293,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000288573377561435,74.1580182950223,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000299676132956232,74.5673036676178,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000309264047815993,74.9593714308191,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000315547746890112,75.3532360532602,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000324208716695428,75.7373250563214,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000331515883082123,76.1103959721471,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000341097234254597,76.4784512260434,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00035007132735006,76.8510328990594,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000359886951148459,77.2155464033135,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000368104582184449,77.5752169718894,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000377501531175019,77.9251275794511,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000390114598661835,78.270075546951,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000400801471340023,78.6081514033801,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000415413440257103,78.9576456743054,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000425385260861774,79.2994286829548,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000435033729469948,79.6419756127835,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000446783262679591,79.9789817497191,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000451934128302951,80.3135348862267,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00045965039121459,80.6556048928699,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000467555536502501,80.9889409569624,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00047549856584322,81.3219061178352,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000484240032452091,81.6417010547653,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000493794973630172,81.9545647578152,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000502604911214533,82.2695437774453,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000513454199135859,82.581923917968,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000522827365712271,82.8921452824419,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00053496623293254,83.198973604486,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000539991378346793,83.5103771017774,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000550579815278561,83.8256290784457,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00056210190951763,84.1277620161782,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00056943546777938,84.4246060220744,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000580487691124024,84.7298904260514,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00059056088625394,85.0307928750453,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000599763828951085,85.3253757133206,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000609083589502694,85.6120430650282,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000618108434811979,85.9020573784532,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000627518830443644,86.192806846815,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000639067374824716,86.4808314698873,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000649466895189765,86.7636918719607,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000658093462531888,87.0564345286148,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000666198118441554,87.3430466169655,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000675315433717924,87.635847563402,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000685981914328977,87.9371931308243,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000694306742240239,88.2353289090533,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000706043796167443,88.535504656649,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000714902187137943,88.8418321243596,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000722159979831956,89.1500131784067,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000735273609289682,89.4486809076975,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000747425596593254,89.7430724664902,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000755493059561459,90.0480653878361,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000767033829366529,90.345471366934,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000776744486107706,90.6409142738507,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000785502197185485,90.9518433862846,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000792794802611849,91.2581449002554,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00079930824935933,91.568232485671,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000809464746570714,91.8931882556619,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000818380837395571,92.2185944412212,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000825995450250634,92.5318221173912,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000837329694849477,92.8511655591897,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000850117278155089,93.1717390618814,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000859685320109137,93.4973021566806,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000866172966441887,93.8272237142157,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000879471261829765,94.16565638924,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000886386198699153,94.4864959089205,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000892769540203708,94.8166944040034,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000900822152204953,95.1502690991132,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000908363293874177,95.4829211379987,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000915923145393855,95.8157097291983,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000926181921920091,96.140064907141,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000938278965188872,96.4689057251247,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000946861379587112,96.7959912086363,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000955694107976177,97.1291163438684,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000965783719982226,97.4618050055415,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000975897244205264,97.7894868103866,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000983995203638619,98.1209713709867,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.000994025731578575,98.4539649371421,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00100176793320346,98.7846064959289,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00101204735257204,99.1018394352365,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00101998104070608,99.4206988042994,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00102892126148719,99.7429529968228,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00103811736388356,100.065642823798,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00104755164225792,100.38196656024,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00105769587537254,100.700189294877,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00106773031640304,101.024920155857,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00107761416523257,101.357836604824,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00108973876298708,101.684755874841,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00109962496867008,102.009746102413,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00110870838236675,102.336681677539,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00111868733836905,102.667308817827,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00112859351806625,102.991634187,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00113857782865514,103.321440984695,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00114547773918945,103.646112355272,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00115524799752196,103.968544642013,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0011649360226036,104.294217825731,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00117121500921099,104.623580710112,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00117697327524617,104.947761198911,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00118723653872704,105.266912472922,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00119700072547404,105.587998852733,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00120407215210481,105.911911723717,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00121621368750236,106.232622738334,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.001226036869359,106.561000300967,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0012356986266828,106.891550033309,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00124652861294105,107.217607370738,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00126007981372138,107.550147807216,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00127095274791156,107.89017211446,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0012804290492083,108.223530327565,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00128730354527729,108.558551867939,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00129686613493845,108.897361377424,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00130233272912209,109.236905888176,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00130685378478759,109.577343768198,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0013133372565446,109.920809012781,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00131972623666174,110.263106060476,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00132091802084385,110.599601337357,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00133066619590459,110.940859576002,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00134351270525565,111.277420374578,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00135669149084763,111.606637659982,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00136800367588436,111.940128928014,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00138071748940798,112.273942896462,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00138987435490307,112.606682950984,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00139676422438389,112.93887473828,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0014057025017023,113.27444256143,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.0014152977069922,113.615303362153,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00142289166217739,113.958501285207,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00143035808112879,114.304195410565,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00143901530473653,114.647367247766,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00144621855174451,114.985836189041,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00145428683401819,115.326869568425,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00146487618234361,115.676577832777,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00147692841386966,116.019153151305,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00148613260780569,116.368409432428,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00149715928551829,116.718505869696,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00150771507030906,117.065083786449,"P",200,"I","2","P_200_I_2_123_169_06.csv"
0.00151611990219345,117.413588700945,"P",200,"I","2","P_200_I_2_123_169_06.csv"
